rho,T,invB,B,mu,E_ref,active_level_count,density_residual,active_vs_labeled_spectrum_error,below_branch,below_n,below_E,below_E_minus_mu,above_branch,above_n,above_E,above_E_minus_mu,nearest_LLplus_branch,nearest_LLplus_n,nearest_LLplus_E,nearest_LLplus_E_minus_mu,nearest_LLTRplus_branch,nearest_LLTRplus_n,nearest_LLTRplus_E,nearest_LLTRplus_E_minus_mu,fermi_bracketing_spacing,nearest_LLplus_LLTRplus_energy_difference,nearest_LLplus_LLTRplus_abs_splitting,nearest_LLplus_LLTRplus_n_difference
0.02,0.0002,83.5817575083426,0.01196433324461006,0.2701164876127842,0.11229881533543962,83,3.344026444640491e-13,0.0,LL+,5,0.27011393284631113,-2.554766473039649e-06,LLTR+,6,0.2759940774053057,0.005877589792521509,LL+,5,0.27011393284631113,-2.554766473039649e-06,LLTR+,6,0.2759940774053057,0.005877589792521509,0.005880144558994549,0.005880144558994549,0.005880144558994549,1
0.02,0.0002,83.68186874304783,0.011950019938854181,0.2699517582393593,0.11229083566748072,83,4.53109771925142e-15,0.0,LL+,5,0.26993913503989575,-1.2623199463546175e-05,LLTR+,6,0.27581773239518426,0.00586597415582496,LL+,5,0.26993913503989575,-1.2623199463546175e-05,LLTR+,6,0.27581773239518426,0.00586597415582496,0.005878597355288506,0.005878597355288506,0.005878597355288506,1
0.02,0.0002,83.78197997775307,0.011935740839086563,0.2697874640634857,0.11228287506936027,83,-1.4363510381087963e-14,0.0,LL+,5,0.2697647564116801,-2.2707651805620177e-05,LLTR+,6,0.2756418073770146,0.005854343313528909,LL+,5,0.2697647564116801,-2.2707651805620177e-05,LLTR+,6,0.2756418073770146,0.005854343313528909,0.005877050965334529,0.005877050965334529,0.005877050965334529,1
0.02,0.0002,83.88209121245829,0.011921495822835167,0.2696236164877243,0.11227493347280011,83,-2.731738446559717e-13,0.0,LL+,5,0.2695907954597814,-3.282102794294195e-05,LLTR+,6,0.27546630084826684,0.005842684360542527,LL+,5,0.2695907954597814,-3.282102794294195e-05,LLTR+,6,0.27546630084826684,0.005842684360542527,0.005875505388485469,0.005875505388485469,0.005875505388485469,1
0.02,0.0002,83.98220244716352,0.01190728476821192,0.26946022714955253,0.11226701080984766,83,1.1155826262765345e-11,0.0,LL+,5,0.2694172506894792,-4.297646007334066e-05,LLTR+,6,0.2752912113135739,0.005830984164021391,LL+,5,0.2694172506894792,-4.297646007334066e-05,LLTR+,6,0.2752912113135739,0.005830984164021391,0.005873960624094732,0.005873960624094732,0.005873960624094732,1
0.02,0.0002,84.08231368186874,0.011893107553909248,0.269297308000736,0.11225910701287392,85,2.1884230538837812e-13,0.0,LL+,5,0.2692441206131728,-5.318738756315833e-05,LLTR+,6,0.2751165372846891,0.00581922928395312,LL+,5,0.2692441206131728,-5.318738756315833e-05,LLTR+,6,0.2751165372846891,0.00581922928395312,0.0058724166715162784,0.0058724166715162784,0.0058724166715162784,1
0.02,0.0002,84.18242491657398,0.011878964059196617,0.2691348714659082,0.11225122201457162,85,-1.0827831686821554e-12,0.0,LL+,5,0.2690714037503388,-6.346771556942077e-05,LLTR+,6,0.27494227728044374,0.005807405814535538,LL+,5,0.2690714037503388,-6.346771556942077e-05,LLTR+,6,0.27494227728044374,0.005807405814535538,0.005870873530104959,0.005870873530104959,0.005870873530104959,1
0.02,0.0002,84.2825361512792,0.011864854163917117,0.2689729305171864,0.1122433557479533,85,-8.326672684688674e-17,0.0,LL+,5,0.2688990986274885,-7.383188969789511e-05,LLTR+,6,0.2747684298267049,0.005795499309518504,LL+,5,0.2688990986274885,-7.383188969789511e-05,LLTR+,6,0.2747684298267049,0.005795499309518504,0.005869331199216399,0.005869331199216399,0.005869331199216399,1
0.02,0.0002,84.38264738598443,0.011850777748484049,0.2688114988234858,0.11223550814634936,85,4.128641872824801e-15,0.0,LL+,5,0.2687272037781274,-8.429504535839571e-05,LLTR+,6,0.2745949934563341,0.005783494632848274,LL+,5,0.2687272037781274,-8.429504535839571e-05,LLTR+,6,0.2745949934563341,0.005783494632848274,0.00586778967820667,0.00586778967820667,0.00586778967820667,1
0.02,0.0002,84.48275862068967,0.011836734693877549,0.2686505908965719,0.11222767914340624,85,4.266725861512555e-14,0.0,LL+,5,0.2685557177427127,-9.487315385919848e-05,LLTR+,6,0.2744219667091453,0.0057713758125734205,LL+,5,0.2685557177427127,-9.487315385919848e-05,LLTR+,6,0.2744219667091453,0.0057713758125734205,0.005866248966432619,0.005866248966432619,0.005866248966432619,1
0.02,0.0002,84.58286985539489,0.01182272488164124,0.268490222252565,0.1122198686730845,85,3.9045155997285974e-14,0.0,LL+,5,0.2683846390686123,-0.0001055831839527066,LLTR+,6,0.2742493481318644,0.005759125879299387,LL+,5,0.2683846390686123,-0.0001055831839527066,LLTR+,6,0.2742493481318644,0.005759125879299387,0.005864709063252094,0.005864709063252094,0.005864709063252094,1
0.02,0.0002,84.68298109010011,0.011808748193878891,0.26833040959981697,0.11221207666965699,85,8.925603312004426e-13,0.0,LL+,5,0.2682139663100648,-0.00011644328975218832,LLTR+,6,0.27407713627808794,0.005746726678270975,LL+,5,0.2682139663100648,-0.00011644328975218832,LLTR+,6,0.27407713627808794,0.005746726678270975,0.005863169968023163,0.005863169968023163,0.005863169968023163,1
0.02,0.0002,84.78309232480534,0.011794804513251116,0.2681711710522173,0.11220430306770701,85,3.0427049768633196e-15,0.0,LL+,5,0.26804369802813754,-0.00012747302407978278,LLTR+,6,0.27390532970824244,0.005734158656025112,LL+,5,0.26804369802813754,-0.00012747302407978278,LLTR+,6,0.27390532970824244,0.005734158656025112,0.005861631680104895,0.005861631680104895,0.005861631680104895,1
0.02,0.0002,84.88320355951058,0.011780893722972086,0.2680125263839962,0.11219654780212644,85,5.898059818321144e-16,0.0,LL+,5,0.26787383279068766,-0.00013869359330853648,LLTR+,6,0.27373392698954446,0.005721400605548266,LL+,5,0.26787383279068766,-0.00013869359330853648,LLTR+,6,0.27373392698954446,0.005721400605548266,0.005860094198856802,0.005860094198856802,0.005860094198856802,1
0.02,0.0002,84.9833147942158,0.011767015706806282,0.26785449732052863,0.112188810808114,85,-4.85722573273506e-16,0.0,LL+,5,0.2677043691723212,-0.00015012814820741793,LLTR+,6,0.27356292669596083,0.0057084293754322,LL+,5,0.2677043691723212,-0.00015012814820741793,LLTR+,6,0.27356292669596083,0.0057084293754322,0.005858557523639618,0.005858557523639618,0.005858557523639618,1
0.02,0.0002,85.08342602892102,0.011753170349065237,0.26769710789043033,0.11218109202117338,85,7.868705687030797e-14,0.0,LL+,5,0.267535305754354,-0.00016180213607630556,LLTR+,6,0.2733923274081681,0.005695219517737771,LL+,5,0.267535305754354,-0.00016180213607630556,LLTR+,6,0.2733923274081681,0.005695219517737771,0.005857021653814076,0.005857021653814076,0.005857021653814076,1
0.02,0.0002,85.18353726362625,0.011739357534604335,0.2675403848375487,0.11217339137711142,85,-1.3284384009493166e-11,0.0,LL+,5,0.26736664112477193,-0.00017374371277678602,LLTR+,6,0.27322212771351395,0.005681742875965234,LL+,5,0.26736664112477193,-0.00017374371277678602,LLTR+,6,0.27322212771351395,0.005681742875965234,0.0058554865887420204,0.0058554865887420204,0.0058554865887420204,1
0.02,0.0002,85.28364849833149,0.011725577148819616,0.2673843581632824,0.11216570881203644,85,7.50347700639864e-13,0.0,LL+,5,0.26719837387819145,-0.00018598428509092324,LLTR+,6,0.2730523262059774,0.005667968042695037,LL+,5,0.26719837387819145,-0.00018598428509092324,LLTR+,6,0.2730523262059774,0.005667968042695037,0.005853952327785961,0.005853952327785961,0.005853952327785961,1
0.02,0.0002,85.38375973303671,0.011711829077644606,0.26722906167605553,0.11215804426235637,85,8.308319310312839e-13,0.0,LL+,5,0.2670305026158216,-0.000198559060233916,LLTR+,6,0.2728829214861306,0.005653859810075046,LL+,5,0.2670305026158216,-0.000198559060233916,LLTR+,6,0.2728829214861306,0.005653859810075046,0.005852418870308962,0.005852418870308962,0.005852418870308962,1
0.02,0.0002,85.48387096774194,0.01169811320754717,0.2670745338245396,0.11215039766477705,85,-2.678423455249046e-12,0.0,LL+,5,0.26686302594542477,-0.00021150787911483615,LLTR+,6,0.2727139121610996,0.005639378336559975,LL+,5,0.26686302594542477,-0.00021150787911483615,LLTR+,6,0.2727139121610996,0.005639378336559975,0.005850886215674811,0.005850886215674811,0.005850886215674811,1
0.02,0.0002,85.58398220244716,0.011684429425526385,0.26692081862470207,0.11214276895630046,85,-3.812922200197022e-15,0.0,LL+,5,0.26669594248127826,-0.00022487614342381335,LLTR+,6,0.27254529684452633,0.005624478219824258,LL+,5,0.26669594248127826,-0.00022487614342381335,LLTR+,6,0.27254529684452633,0.005624478219824258,0.0058493543632480716,0.0058493543632480716,0.0058493543632480716,1
0.02,0.0002,85.6840934371524,0.011670777619109438,0.2667679668508529,0.11213515807422302,85,-2.5663499103600884e-14,0.0,LL+,5,0.2665292508441366,-0.00023871600671632187,LLTR+,6,0.2723770741565306,0.005609107305677707,LL+,5,0.2665292508441366,-0.00023871600671632187,LLTR+,6,0.2723770741565306,0.005609107305677707,0.005847823312394029,0.005847823312394029,0.005847823312394029,1
0.02,0.0002,85.78420467185762,0.011657157676348548,0.26661603758634345,0.11212756495613382,85,-1.609823385706477e-15,0.0,LL+,5,0.2663629496611937,-0.0002530879251497198,LLTR+,6,0.2722092427236721,0.0055932051373286384,LL+,5,0.2663629496611937,-0.0002530879251497198,LLTR+,6,0.2722092427236721,0.0055932051373286384,0.005846293062478358,0.005846293062478358,0.005846293062478358,1
0.02,0.0002,85.88431590656285,0.0116435694858179,0.2664651001992454,0.11211998953991298,85,6.16090511940115e-13,0.0,LL+,5,0.2661970375660452,-0.00026806263320022783,LLTR+,6,0.27204180117891286,0.005576700979667448,LL+,5,0.2661970375660452,-0.00026806263320022783,LLTR+,6,0.27204180117891286,0.005576700979667448,0.005844763612867676,0.005844763612867676,0.005844763612867676,1
0.02,0.0002,85.98442714126809,0.011630012936610607,0.26631523694432274,0.11211243176372993,85,1.0479811463071087e-13,0.0,LL+,5,0.26603151319865115,-0.00028372374567159353,LLTR+,6,0.2718747481615803,0.005559511217257562,LL+,5,0.26603151319865115,-0.00028372374567159353,LLTR+,6,0.2718747481615803,0.005559511217257562,0.005843234962929156,0.005843234962929156,0.005843234962929156,1
0.02,0.0002,86.08453837597331,0.011616487918335701,0.2661665464376223,0.11210489156604167,87,1.7737963875497087e-12,0.0,LL+,5,0.265866375205299,-0.00030017123232328746,LLTR+,6,0.27170808231733,0.005541535879707737,LL+,5,0.265866375205299,-0.00030017123232328746,LLTR+,6,0.27170808231733,0.005541535879707737,0.005841707112031025,0.005841707112031025,0.005841707112031025,1
0.02,0.0002,86.18464961067853,0.011602994321115126,0.2660191483520956,0.11209736888559119,87,-6.319160472667562e-12,0.0,LL+,5,0.2657016222385671,-0.00031752611352853233,LLTR+,6,0.27154180229810876,0.005522653946013145,LL+,5,0.2657016222385671,-0.00031752611352853233,LLTR+,6,0.27154180229810876,0.005522653946013145,0.0058401800595416775,0.0058401800595416775,0.0058401800595416775,1
0.02,0.0002,86.28476084538376,0.011589532035580765,0.2658731899788676,0.11208986366140579,87,-3.3860969583798806e-12,0.0,LL+,5,0.26553725295728803,-0.00033593702157957983,LLTR+,6,0.2713759067621183,0.005502716783250705,LL+,5,0.26553725295728803,-0.00033593702157957983,LLTR+,6,0.2713759067621183,0.005502716783250705,0.005838653804830285,0.005838653804830285,0.005838653804830285,1
0.02,0.0002,86.384872080089,0.01157610095287149,0.26572885543071156,0.11208237583279537,87,-1.6370689526201687e-12,0.0,LL+,5,0.26537326602651234,-0.00035558940419921914,LLTR+,6,0.27121039437377925,0.0054815389430676875,LL+,5,0.26537326602651234,-0.00035558940419921914,LLTR+,6,0.27121039437377925,0.0054815389430676875,0.005837128347266907,0.005837128347266907,0.005837128347266907,1
0.02,0.0002,86.48498331479422,0.011562700964630225,0.26558637915064187,0.11207490533935086,87,4.5602410736478305e-14,0.0,LL+,5,0.2652096601174724,-0.0003767190331694925,LLTR+,6,0.27104526380369465,0.005458884653052776,LL+,5,0.2652096601174724,-0.0003767190331694925,LLTR+,6,0.27104526380369465,0.005458884653052776,0.005835603686222268,0.005835603686222268,0.005835603686222268,1
0.02,0.0002,86.58509454949944,0.011549331963001027,0.2654460661424738,0.11206745212094257,87,-3.226585665316861e-16,0.0,LL+,5,0.26504643390754723,-0.0003996322349265613,LLTR+,6,0.27088051372861477,0.005434447586140978,LL+,5,0.26504643390754723,-0.0003996322349265613,LLTR+,6,0.27088051372861477,0.005434447586140978,0.005834079821067539,0.005834079821067539,0.005834079821067539,1
0.02,0.0002,86.68520578420467,0.011535993840626204,0.265308323524236,0.11206001611771862,87,-6.016003667452807e-12,0.0,LL+,5,0.2648835860802262,-0.00042473744400978175,LLTR+,6,0.270716142831401,0.005407819307164996,LL+,5,0.2648835860802262,-0.00042473744400978175,LLTR+,6,0.270716142831401,0.005407819307164996,0.005832556751174778,0.005832556751174778,0.005832556751174778,1
0.02,0.0002,86.78531701890991,0.011522686490643424,0.2651737119758737,0.11205259727010322,87,1.7312540290248535e-15,0.0,LL+,5,0.2647211153250745,-0.0004525966507992196,LLTR+,6,0.2705521498009912,0.005378437825117488,LL+,5,0.2647211153250745,-0.0004525966507992196,LLTR+,6,0.2705521498009912,0.005378437825117488,0.005831034475916708,0.005831034475916708,0.005831034475916708,1
0.02,0.0002,86.88542825361513,0.011509409806682882,0.2650430341521413,0.11204519551879522,87,4.170969125638635e-14,0.0,LL+,5,0.2645590203376977,-0.000484013814443629,LLTR+,6,0.27038853333236434,0.0053454991802230345,LL+,5,0.2645590203376977,-0.000484013814443629,LLTR+,6,0.27038853333236434,0.0053454991802230345,0.0058295129946666635,0.0058295129946666635,0.0058295129946666635,1
0.02,0.0002,86.98553948832036,0.011496163682864451,0.2649174978377397,0.11203781080476644,87,2.914335439641036e-16,0.0,LL+,5,0.2643972998197073,-0.0005201980180324361,LLTR+,6,0.2702252921265058,0.005307794288766099,LL+,5,0.2643972998197073,-0.0005201980180324361,LLTR+,6,0.2702252921265058,0.005307794288766099,0.005827992306798535,0.005827992306798535,0.005827992306798535,1
0.02,0.0002,87.0856507230256,0.011482948013794864,0.26479904471881777,0.11203044306926015,87,9.883309448621702e-13,0.0,LL+,5,0.26423595247868575,-0.0005630922401320126,LLTR+,6,0.2700624248903729,0.005263380171555143,LL+,5,0.26423595247868575,-0.0005630922401320126,LLTR+,6,0.2700624248903729,0.005263380171555143,0.005826472411687156,0.005826472411687156,0.005826472411687156,1
0.02,0.0002,87.18576195773082,0.01146976269456494,0.2646910998262613,0.11202309225378947,87,3.8382491629462834e-14,0.0,LL+,5,0.26407497702815286,-0.0006161227981084649,LLTR+,6,0.2698999303368606,0.005208830510599283,LL+,5,0.26407497702815286,-0.0006161227981084649,LLTR+,6,0.2698999303368606,0.005208830510599283,0.005824953308707748,0.005824953308707748,0.005824953308707748,1
0.02,0.0002,87.28587319243604,0.011456607620746783,0.2646006175111905,0.11201575830013584,87,1.4328815911568427e-15,0.0,LL+,5,0.26391437218753094,-0.0006862453236595734,LLTR+,6,0.2697378071847674,0.005137189673576903,LL+,5,0.26391437218753094,-0.0006862453236595734,LLTR+,6,0.2697378071847674,0.005137189673576903,0.005823434997236476,0.005823434997236476,0.005823434997236476,1
0.02,0.0002,87.38598442714127,0.011443482688391038,0.2645456271744121,0.11200844115034751,87,8.533070083860395e-13,0.0,LL+,5,0.2637541366821117,-0.0007914904923004284,LLTR+,6,0.2695760541587616,0.005030426984349523,LL+,5,0.2637541366821117,-0.0007914904923004284,LLTR+,6,0.2695760541587616,0.005030426984349523,0.0058219174766499515,0.0058219174766499515,0.0058219174766499515,1
0.02,0.0002,87.4860956618465,0.011430387794024156,0.26461054543566465,0.11200114074673798,87,1.183046716146663e-13,0.0,LL+,5,0.2635942692430222,-0.0010162761926424402,LLTR+,6,0.2694146699893477,0.004804124553683065,LL+,5,0.2635942692430222,-0.0010162761926424402,LLTR+,6,0.2694146699893477,0.004804124553683065,0.005820400746325505,0.005820400746325505,0.005820400746325505,1
0.02,0.0002,87.58620689655173,0.01141732283464567,0.2682448775954546,0.11199385703188447,87,-1.2286005546258139e-13,0.0,LL+,5,0.2634347686071917,-0.004810108988262896,LLTR+,6,0.269253653412833,0.0010087758173784045,LL+,5,0.2634347686071917,-0.004810108988262896,LLTR+,6,0.269253653412833,0.0010087758173784045,0.0058188848056413,0.0058188848056413,0.0058188848056413,1
0.02,0.0002,87.68631813125695,0.011404287707725485,0.2683040446073587,0.11198658994862647,87,5.551115123125783e-17,0.0,LL+,5,0.2632756335173187,-0.005028411090039986,LLTR+,6,0.2690930031712946,0.0007889585639359042,LL+,5,0.2632756335173187,-0.005028411090039986,LLTR+,6,0.2690930031712946,0.0007889585639359042,0.00581736965397589,0.00581736965397589,0.00581736965397589,1
0.02,0.0002,87.78642936596218,0.011391282311201217,0.26824801156242184,0.11197933944006419,87,4.163336342344337e-17,0.0,LL+,5,0.2631168627218375,-0.005131148840584354,LLTR+,6,0.26893271801254626,0.0006847064501244171,LL+,5,0.2631168627218375,-0.005131148840584354,LLTR+,6,0.26893271801254626,0.0006847064501244171,0.005815855290708771,0.005815855290708771,0.005815855290708771,1
0.02,0.0002,87.88654060066742,0.011378306543475509,0.26815778755016756,0.1119721054495571,87,-4.4027281820291364e-15,0.0,LL+,5,0.262958454974886,-0.005199332575281546,LLTR+,6,0.268772796690106,0.0006150091399384494,LL+,5,0.262958454974886,-0.005199332575281546,LLTR+,6,0.268772796690106,0.0006150091399384494,0.005814341715219995,0.005814341715219995,0.005814341715219995,1
0.02,0.0002,87.98665183537264,0.0113653603034134,0.2680510234535112,0.11196488792072248,87,4.0419056990259605e-15,0.0,LL+,5,0.26280040903627344,-0.005250614417237731,LLTR+,6,0.2686132379631635,0.0005622145096523257,LL+,5,0.26280040903627344,-0.005250614417237731,LLTR+,6,0.2686132379631635,0.0005622145096523257,0.005812828926890057,0.005812828926890057,0.005812828926890057,1
0.02,0.0002,88.08676307007786,0.01135244349033969,0.26793457042568086,0.11195768679743388,89,-2.9004576518332215e-15,0.0,LL+,5,0.26264272367144736,-0.005291846754233498,LLTR+,6,0.2684540405965478,0.0005194701708669536,LL+,5,0.26264272367144736,-0.005291846754233498,LLTR+,6,0.2684540405965478,0.0005194701708669536,0.0058113169251004515,0.0058113169251004515,0.0058113169251004515,1
0.02,0.0002,88.1868743047831,0.011339556004036326,0.2678118138545762,0.11195050202381976,89,-7.181061301153591e-14,0.0,LL+,5,0.2624853976514625,-0.005326416203113693,LLTR+,6,0.2682952033606957,0.0004833895061194804,LL+,5,0.2624853976514625,-0.005326416203113693,LLTR+,6,0.2682952033606957,0.0004833895061194804,0.005809805709233173,0.005809805709233173,0.005809805709233173,1
0.02,0.0002,88.28698553948833,0.011326697744739826,0.2676846769639262,0.11194333354426196,89,-1.990074771640593e-14,0.0,LL+,5,0.26232842975294834,-0.0053562472109778825,LLTR+,6,0.2681367250316192,0.00045204806769300054,LL+,5,0.26232842975294834,-0.0053562472109778825,LLTR+,6,0.2681367250316192,0.00045204806769300054,0.005808295278670883,0.005808295278670883,0.005808295278670883,1
0.02,0.0002,88.38709677419355,0.011313868613138685,0.267554357801615,0.11193618130339433,89,-7.211418961983185e-13,0.0,LL+,5,0.26217181875807793,-0.005382539043537082,LLTR+,6,0.26797860439087495,0.00042424658925993564,LL+,5,0.26217181875807793,-0.005382539043537082,LLTR+,6,0.26797860439087495,0.00042424658925993564,0.005806785632797018,0.005806785632797018,0.005806785632797018,1
0.02,0.0002,88.48720800889878,0.011301068510370837,0.26742165345845603,0.11192904524610126,89,-2.9524993561125257e-15,0.0,LL+,5,0.26201556345453636,-0.005406090003919672,LLTR+,6,0.267820840225532,0.00039918676707595413,LL+,5,0.26201556345453636,-0.005406090003919672,LLTR+,6,0.267820840225532,0.00039918676707595413,0.0058052767709956266,0.0058052767709956266,0.0058052767709956266,1
0.02,0.0002,88.58731924360401,0.011288297338021093,0.2672871211862551,0.11192192531751627,89,7.006520363894708e-12,0.0,LL+,5,0.26185966263548965,-0.005427458550765429,LLTR+,6,0.26766343132814074,0.0003763101418856607,LL+,5,0.26185966263548965,-0.005427458550765429,LLTR+,6,0.26766343132814074,0.0003763101418856607,0.00580376869265109,0.00580376869265109,0.00580376869265109,1
0.02,0.0002,88.68743047830924,0.01127555499811865,0.267151165915009,0.11191482146302065,89,4.071031706187611e-12,0.0,LL+,5,0.2617041150995538,-0.005447050815455157,LLTR+,6,0.26750637649670284,0.00035521058169385444,LL+,5,0.2617041150995538,-0.005447050815455157,LLTR+,6,0.26750637649670284,0.00035521058169385444,0.005802261397149011,0.005802261397149011,0.005802261397149011,1
0.02,0.0002,88.78754171301446,0.011262841393134552,0.26701409122749437,0.11190773362824202,89,1.8388068845354155e-16,0.0,LL+,5,0.2615489196507642,-0.0054651715767301545,LLTR+,6,0.2673496745346393,0.00033558330714494877,LL+,5,0.2615489196507642,-0.0054651715767301545,LLTR+,6,0.2673496745346393,0.00033558330714494877,0.005800754883875103,0.005800754883875103,0.005800754883875103,1
0.02,0.0002,88.88765294771969,0.011250156425979227,0.2668761306114838,0.11190066175905293,89,-2.1337098754514727e-15,0.0,LL+,5,0.26139407509854473,-0.005482055512939066,LLTR+,6,0.2671933242507609,0.00031719363927712463,LL+,5,0.26139407509854473,-0.005482055512939066,LLTR+,6,0.2671933242507609,0.00031719363927712463,0.00579924915221619,0.00579924915221619,0.00579924915221619,1
0.02,0.0002,88.98776418242493,0.0112375,0.2667374675408138,0.11189360580156951,89,-2.1510571102112408e-16,0.0,LL+,5,0.2612395802576779,-0.005497887283135883,LLTR+,6,0.26703732445923745,0.0002998569184236577,LL+,5,0.2612395802576779,-0.005497887283135883,LLTR+,6,0.26703732445923745,0.0002998569184236577,0.00579774420155954,0.00579774420155954,0.00579774420155954,1
0.02,0.0002,89.08787541713015,0.011224872018978649,0.2665982488635719,0.11188656570215011,89,2.18627199677357e-13,0.0,LL+,5,0.2610854339482745,-0.005512814915297426,LLTR+,6,0.2668816739795674,0.0002834251159954948,LL+,5,0.2610854339482745,-0.005512814915297426,LLTR+,6,0.2668816739795674,0.0002834251159954948,0.005796240031292921,0.005796240031292921,0.005796240031292921,1
0.02,0.0002,89.18798665183537,0.01121227238712896,0.2664585939880852,0.1118795414073939,89,-2.0816681711721685e-17,0.0,LL+,5,0.2609316349957437,-0.005526958992341513,LLTR+,6,0.2667263716365489,0.00026777764846369623,LL+,5,0.2609316349957437,-0.005526958992341513,LLTR+,6,0.2667263716365489,0.00026777764846369623,0.005794736640805209,0.005794736640805209,0.005794736640805209,1
0.02,0.0002,89.2880978865406,0.011199701009094306,0.2663186013692353,0.11187253286413959,89,-2.5049406993105094e-15,0.0,LL+,5,0.26077818223076343,-0.005540419138471864,LLTR+,6,0.26657141626024883,0.00025281489101353083,LL+,5,0.26077818223076343,-0.005540419138471864,LLTR+,6,0.26657141626024883,0.00025281489101353083,0.0057932340294853946,0.0057932340294853946,0.0057932340294853946,1
0.02,0.0002,89.38820912124584,0.011187157789945246,0.2661783531895627,0.11186554001946399,89,7.216449660063518e-16,0.0,LL+,5,0.2606250744892509,-0.005553278700311803,LLTR+,6,0.26641680668597434,0.00023845349641166136,LL+,5,0.2606250744892509,-0.005553278700311803,LLTR+,6,0.26641680668597434,0.00023845349641166136,0.005791732196723465,0.005791732196723465,0.005791732196723465,1
0.02,0.0002,89.48832035595106,0.011174642635177128,0.26603791881123134,0.11185856282068075,89,9.922826449404454e-13,0.0,LL+,5,0.260472310612333,-0.005565608198898342,LLTR+,6,0.26626254175424297,0.0002246229430116209,LL+,5,0.260472310612333,-0.005565608198898342,LLTR+,6,0.26626254175424297,0.0002246229430116209,0.005790231141909963,0.005790231141909963,0.005790231141909963,1
0.02,0.0002,89.58843159065628,0.011162155450707723,0.26589735736324616,0.11185160121533906,89,2.6760642313217176e-12,0.0,LL+,5,0.2603198894463177,-0.00557746791692848,LLTR+,6,0.2661086203107538,0.00021126294750761776,LL+,5,0.2603198894463177,-0.00557746791692848,LLTR+,6,0.2661086203107538,0.00021126294750761776,0.005788730864436098,0.005788730864436098,0.005788730864436098,1
0.02,0.0002,89.68854282536152,0.011149696142874858,0.26575671971324083,0.11184465515122224,89,-1.4040851814556277e-14,0.0,LL+,5,0.2601678098426645,-0.0055889098705763085,LLTR+,6,0.2659550412063582,0.00019832149311738156,LL+,5,0.2601678098426645,-0.0055889098705763085,LLTR+,6,0.2659550412063582,0.00019832149311738156,0.00578723136369369,0.00578723136369369,0.00578723136369369,1
0.02,0.0002,89.78865406006675,0.011137264618434093,0.2656160500056878,0.11183772457634651,89,3.298337297730214e-12,0.0,LL+,5,0.2600160706579566,-0.005599979347731154,LLTR+,6,0.26580180329703185,0.0001857532913440707,LL+,5,0.2600160706579566,-0.005599979347731154,LLTR+,6,0.26580180329703185,0.0001857532913440707,0.005785732639075225,0.005785732639075225,0.005785732639075225,1
0.02,0.0002,89.88876529477197,0.011124860784556366,0.2654753868328311,0.11183080943895968,89,-6.6233164786044796e-12,0.0,LL+,5,0.2598646707538712,-0.00561071607895991,LLTR+,6,0.2656489054438451,0.0001735186110140008,LL+,5,0.2598646707538712,-0.00561071607895991,LLTR+,6,0.2656489054438451,0.0001735186110140008,0.0057842346899739105,0.0057842346899739105,0.0057842346899739105,1
0.02,0.0002,89.9888765294772,0.011112484548825711,0.2653347642269145,0.11182390968753984,89,-1.1082523787564469e-12,0.0,LL+,5,0.2597136089971523,-0.005621155229762198,LLTR+,6,0.26549634651293563,0.00016158228602114466,LL+,5,0.2597136089971523,-0.005621155229762198,LLTR+,6,0.26549634651293563,0.00016158228602114466,0.005782737515783343,0.005782737515783343,0.005782737515783343,1
0.02,0.0002,90.08898776418243,0.011100135819236941,0.26519421236694124,0.1118170252707941,91,-3.431976924872515e-12,0.0,LL+,5,0.2595628842595816,-0.005631328107359612,LLTR+,6,0.26534412537547974,0.00014991300853850476,LL+,5,0.2595628842595816,-0.005631328107359612,LLTR+,6,0.26534412537547974,0.00014991300853850476,0.005781241115898117,0.005781241115898117,0.005781241115898117,1
0.02,0.0002,90.18909899888766,0.011087814504193388,0.26505375824416216,0.11181015613765732,91,5.204170427930421e-17,0.0,LL+,5,0.2594124954179515,-0.005641262826210636,LLTR+,6,0.2651922409076647,0.00013848266350252603,LL+,5,0.2594124954179515,-0.005641262826210636,LLTR+,6,0.2651922409076647,0.00013848266350252603,0.005779745489713162,0.005779745489713162,0.005779745489713162,1
0.02,0.0002,90.28921023359288,0.01107552051250462,0.2649134261358751,0.11180330223729083,91,2.2898349882893854e-16,0.0,LL+,5,0.2592624413540362,-0.005650984781838897,LLTR+,6,0.26504069199066066,0.00012726585478556318,LL+,5,0.2592624413540362,-0.005650984781838897,LLTR+,6,0.26504069199066066,0.00012726585478556318,0.00577825063662446,0.00577825063662446,0.00577825063662446,1
0.02,0.0002,90.3893214682981,0.011063253753384199,0.26477323804215613,0.11179646351908121,91,5.154245086291809e-13,0.0,LL+,5,0.2591127209545653,-0.005660517087590855,LLTR+,6,0.2648894775105932,0.00011623946843708488,LL+,5,0.2591127209545653,-0.005660517087590855,LLTR+,6,0.2648894775105932,0.00011623946843708488,0.00577675655602794,0.00577675655602794,0.00577675655602794,1
0.02,0.0002,90.48943270300335,0.011051014136447448,0.2646332140251454,0.11178963993263896,91,-1.2732870313669764e-15,0.0,LL+,5,0.2589633331111951,-0.005669880913950265,LLTR+,6,0.26473859635851626,0.00010538233337087366,LL+,5,0.2589633331111951,-0.005669880913950265,LLTR+,6,0.26473859635851626,0.00010538233337087366,0.0057752632473211385,0.0057752632473211385,0.0057752632473211385,1
